ano_comp;uf;adm_des;ibge_subsetor;saldo_mov
2011;25;2;11;-3665
2011;50;1;25;42252
2011;51;2;1;-1472
2011;21;2;25;-23162
2011;17;2;16;-16114
2011;33;1;25;13852
2011;42;1;24;12006
2011;25;1;7;1229
2011;50;2;4;-1894
2011;21;1;4;926
2011;29;1;15;150474
2011;43;1;2;13118
2011;33;2;4;-10395
2011;23;2;21;-60951
2011;26;2;18;-1301
2011;31;2;16;-415198
2011;15;2;21;-28513
2011;28;2;5;-96
2011;43;1;11;20383
2011;11;1;17;7820
2011;16;2;24;-5
2011;53;2;15;-51012
2011;33;2;22;-47456
2011;21;1;22;4341
2011;26;2;12;-578
2011;50;2;22;-4828
2011;25;2;2;-2089
2011;33;2;1;-3214
2011;11;2;9;-1055
2011;43;2;7;-26139
2011;50;2;1;-534
2011;32;2;6;-609
2011;51;1;25;87036
2011;21;1;1;664
2011;51;2;4;-1358
2011;28;1;8;649
2011;41;1;21;177272
2011;22;1;9;198
2011;25;2;12;-3645
2011;28;2;13;-4205
2011;31;2;4;-21835
2011;17;2;22;-1426
2011;13;1;9;2072
2011;29;1;21;95409
2011;31;1;25;275665
2011;25;2;18;-375
2011;23;2;15;-77361
2011;32;1;19;48929
2011;14;1;20;378
2011;35;2;23;-113171
2011;51;2;16;-87079
2011;52;2;23;-13154
2011;22;2;17;-4657
2011;13;2;17;-7570
2011;26;2;2;-8100
2011;27;1;23;2710
2011;17;2;1;-516
2011;17;1;24;106
2011;42;2;16;-207910
2011;23;1;14;1937
2011;24;1;20;4818
2011;41;1;17;57032
2011;15;1;9;872
2011;23;2;10;-4557
2011;27;2;19;-8022
2011;43;1;13;90420
2011;12;2;4;-23
2011;;2;20;-159
2011;52;1;19;63937
2011;15;2;17;-11803
2011;41;2;9;-12855
2011;53;1;3;1311
2011;11;1;21;13831
2011;12;1;25;2121
2011;35;1;19;1265409
2011;32;2;23;-7162
2011;42;2;4;-21609
2011;29;2;9;-3202
2011;28;1;7;951
2011;33;1;24;3841
2011;43;2;8;-13111
2011;53;2;10;-829
2011;16;1;22;510
2011;22;2;21;-11524
2011;42;1;25;45583
2011;50;1;24;219
2011;13;2;21;-24194
2011;53;1;14;1113
2011;21;2;24;-370
2011;16;1;1;793
2011;52;2;6;-2001
2011;28;2;11;-2211
2011;43;1;5;8790
2011;27;1;6;134
2011;12;2;16;-8834
2011;29;1;17;26667
2011;35;2;6;-60149
2011;23;1;3;6771
2011;25;1;8;1191
2011;15;1;3;3630
2011;51;1;24;275
2011;11;1;15;43001
2011;53;2;17;-10600
2011;28;2;2;-1807
2011;42;2;1;-2269
2011;53;1;9;836
2011;16;2;25;-401
2011;42;2;22;-16083
2011;26;2;13;-62707
2011;25;2;5;-94
2011;29;1;10;9634
2011;29;2;14;-4791
2011;16;1;4;24
2011;41;2;3;-28621
2011;14;2;6;-5
2011;12;2;22;-717
2011;41;2;14;-5435
2011;29;2;3;-7814
2011;23;2;17;-14139
2011;24;2;23;-5149
2011;26;1;8;3757
2011;41;1;10;37311
2011;31;1;24;10756
2011;;1;23;64
2011;15;1;14;2048
2011;28;2;18;-226
2011;15;2;10;-2280
2011;23;1;9;3011
2011;26;2;5;-1416
2011;16;1;16;9977
2011;14;1;19;754
2011;25;2;13;-8028
2011;22;2;15;-29769
2011;28;2;12;-2040
2011;13;2;15;-18708
2011;12;2;1;-53
2011;32;1;20;25068
2011;32;1;12;1225
2011;53;1;16;76697
2011;33;1;21;311760
2011;22;2;24;-55
2011;23;1;4;2749
2011;28;2;20;-3096
2011;50;1;21;30832
2011;21;2;21;-18828
2011;13;2;24;-510
2011;31;1;15;385136
2011;23;2;25;-13262
2011;15;1;22;7265
2011;32;1;18;1745
2011;41;2;1;-2040
2011;14;1;13;588
2011;25;2;19;-9108
2011;41;2;22;-31329
2011;15;1;1;4285
2011;12;2;14;-106
2011;26;1;6;975
2011;42;2;3;-27457
2011;12;1;10;389
2011;29;2;22;-15792
2011;;2;11;-1
2011;53;1;4;407
2011;23;1;16;95405
2011;16;1;9;30
2011;42;2;14;-5110
2011;24;2;7;-750
2011;14;2;8;-53
2011;17;1;21;7238
2011;53;2;25;-6826
2011;12;2;3;-101
2011;42;1;10;25540
2011;51;1;15;44560
2011;32;1;2;11002
2011;14;1;5;19
2011;11;1;24;1112
2011;16;2;17;-1445
2011;;1;7;1
2011;25;1;6;23
2011;29;2;1;-2220
2011;24;1;11;5447
2011;26;2;19;-80056
2011;27;1;8;241
2011;24;1;2;4454
2011;52;2;8;-4194
2011;41;2;16;-310380
2011;53;1;1;134
2011;35;2;8;-59201
2011;42;1;17;42828
2011;32;1;11;9744
2011;16;2;10;-28
2011;33;1;15;212392
2011;53;1;22;12441
2011;35;1;5;49884
2011;50;1;15;31981
2011;21;2;15;-49402
2011;29;2;4;-4163
2011;16;1;14;443
2011;42;2;9;-14295
2011;27;2;5;-16
2011;31;1;21;286487
2011;32;2;7;-4981
2011;15;1;16;74062
2011;43;2;6;-16896
2011;52;1;5;913
2011;;2;2;-10
2011;29;1;25;92033
2011;51;1;21;34353
2011;16;1;3;79
2011;28;1;23;3493
2011;41;2;4;-24880
2011;;2;18;-4
2011;12;2;9;-130
2011;41;1;25;60125
2011;23;1;1;1382
2011;15;2;25;-31886
2011;29;2;16;-136312
2011;24;1;12;139
2011;35;1;13;285348
2011;23;1;22;9514
2011;15;1;4;1018
2011;27;2;13;-51030
2011;43;1;19;147379
2011;12;1;17;1613
2011;17;1;15;12448
2011;24;1;18;966
2011;52;1;13;55521
2012;11;2;21;-14024
2012;12;2;25;-2151
2012;35;2;19;-1146315
2012;53;2;3;-1607
2012;32;1;23;8997
2012;12;1;4;8
2012;27;1;19;7383
2012;43;2;13;-83151
2012;15;1;17;14207
2012;41;1;9;12825
2012;52;2;19;-60206
2012;23;2;14;-1726
2012;23;1;10;5178
2012;24;2;20;-4639
2012;41;2;17;-52280
2012;15;2;9;-924
2012;42;1;16;230458
2012;17;2;24;-62
2012;29;2;17;-24296
2012;35;1;6;54927
2012;23;2;3;-5813
2012;16;2;1;-577
2012;52;1;6;2077
2012;28;1;11;1775
2012;43;2;5;-8329
2012;12;1;16;8407
2012;27;2;6;-64
2012;16;2;22;-437
2012;22;1;21;10695
2012;42;2;25;-42837
2012;33;2;24;-11408
2012;43;1;8;12503
2012;53;1;10;1071
2012;13;1;21;23950
2012;53;2;14;-868
2012;21;1;24;161
2012;50;2;24;-273
2012;42;1;4;27086
2012;29;1;9;3485
2012;28;2;7;-858
2012;25;1;5;18
2012;29;2;10;-8367
2012;41;1;3;28373
2012;14;1;6;3
2012;29;1;14;3278
2012;16;2;4;-39
2012;53;2;9;-1134
2012;26;1;13;46249
2012;16;1;25;286
2012;42;1;22;21770
2012;11;2;15;-38709
2012;53;1;17;10857
2012;51;2;24;-512
2012;28;1;2;2758
2012;42;1;1;2581
2012;25;2;8;-1247
2012;15;2;3;-3830
2012;14;2;19;-1220
2012;25;1;13;9078
2012;22;1;15;29851
2012;16;2;16;-9138
2012;13;1;15;20383
2012;12;1;1;249
2012;32;2;20;-21960
2012;28;1;12;1258
2012;15;2;14;-1938
2012;28;1;18;448
2012;31;2;24;-8189
2012;23;2;9;-2530
2012;26;1;5;1360
2012;15;1;10;1953
2012;29;1;3;6878
2012;41;1;14;6071
2012;24;1;23;5670
2012;26;2;8;-3058
2012;41;2;10;-32543
2012;23;1;17;16572
2012;12;1;22;898
2012;26;2;6;-3189
2012;12;1;14;180
2012;42;1;3;28679
2012;12;2;10;-320
2012;14;2;13;-484
2012;25;1;19;16715
2012;41;1;22;37899
2012;15;2;1;-2210
2012;23;1;25;13584
2012;31;2;15;-379490
2012;15;2;22;-7011
2012;32;2;18;-1418
2012;41;1;1;2569
2012;22;1;24;53
2012;23;2;4;-2189
2012;28;1;20;3625
2012;32;2;12;-967
2012;53;2;16;-76696
2012;33;2;21;-296923
2012;21;1;21;17090
2012;13;1;24;200
2012;50;2;21;-28512
2012;29;1;1;2697
2012;24;2;11;-7479
2012;26;1;19;95865
2012;14;2;5;-22
2012;32;2;2;-10436
2012;11;2;24;-950
2012;16;1;17;2091
2012;51;2;15;-46950
2012;25;2;6;-37
2012;14;1;8;55
2012;16;2;9;-26
2012;42;1;14;6110
2012;24;1;7;730
2012;12;1;3;129
2012;42;2;10;-25335
2012;17;2;21;-5988
2012;53;1;25;3883
2012;29;1;22;21430
2012;23;2;16;-86473
2012;53;2;4;-465
2012;32;1;7;4852
2012;27;1;5;8
2012;31;2;21;-268377
2012;29;2;25;-88154
2012;15;2;16;-72579
2012;43;1;6;21116
2012;52;2;5;-1000
2012;53;2;22;-11169
2012;35;2;5;-47640
2012;16;1;10;45
2012;33;2;15;-206687
2012;21;1;15;49511
2012;29;1;4;4633
2012;16;2;14;-889
2012;42;1;9;13984
2012;50;2;15;-34600
2012;35;1;8;53816
2012;53;2;1;-136
2012;42;2;17;-40149
2012;32;2;11;-9121
2012;27;2;8;-297
2012;24;2;2;-4099
2012;41;1;16;347848
2012;52;1;8;5849
2012;15;2;4;-1249
2012;27;1;13;45748
2012;43;2;19;-143670
2012;12;2;17;-1343
2012;17;2;15;-12086
2012;24;2;18;-503
2012;52;2;13;-50497
2012;29;1;16;141002
2012;24;2;12;-257
2012;35;2;13;-257400
2012;15;1;25;32318
2012;23;2;22;-7455
2012;41;2;25;-62075
2012;23;2;1;-993
2012;41;1;4;26708
2012;51;2;21;-35485
2012;16;2;3;-63
2012;28;2;23;-3613
2012;12;1;9;163
2012;17;1;14;604
2012;13;1;25;1922
2012;32;2;13;-14271
2012;22;1;25;8269
2012;42;2;21;-146489
2012;17;2;10;-788
2012;25;1;20;3751
2012;13;2;4;-7424
2012;31;1;9;12871
2012;23;1;24;1240
2012;22;2;4;-88
2012;43;1;23;29653
2012;14;2;12;-1
2012;31;2;17;-69315
2012;28;1;19;11102
2012;11;1;16;41559
2012;33;1;3;22849
2012;21;2;3;-2164
2012;14;2;18;-46
2012;50;1;3;3217
2012;27;2;7;-305
2012;14;2;2;-216
2012;32;2;5;-1213
2012;52;1;7;5844
2012;51;2;17;-17489
2012;22;2;16;-20123
2012;50;1;14;1072
2012;21;2;14;-2963
2012;33;2;10;-19465
2012;16;1;15;4217
2012;26;1;20;24779
2012;35;1;7;45767
2012;53;1;24;904
2012;13;2;16;-32572
2012;21;1;10;1676
2012;33;1;14;14291
2012;50;2;10;-10470
2012;52;2;11;-16572
2012;28;2;6;-165
2012;51;1;9;2474
2012;12;2;21;-2420
2012;11;2;25;-7504
2012;17;1;3;278
2012;27;1;11;327
2012;32;1;8;2058
2012;11;1;4;536
2012;35;2;11;-145017
2012;31;1;3;51070
2012;35;2;2;-53195
2012;24;1;8;645
2012;26;2;23;-8893
2012;27;1;2;731
2012;33;2;17;-51803
2012;11;1;22;2760
2012;14;1;7;294
2012;51;2;10;-6750
2012;51;1;14;1687
2012;50;2;17;-6632
2012;52;2;2;-9655
2012;21;1;17;8976
2012;11;1;1;825
2012;24;2;5;-58
2012;33;1;9;6947
2012;42;2;15;-96594
2012;21;2;9;-537
2012;50;1;9;1964
2012;29;2;24;-3208
2012;14;2;11;-36
2012;22;2;1;-280
2012;12;2;15;-5659
2012;17;2;17;-3440
2012;13;2;1;-322
2012;25;2;23;-3546
2012;43;2;20;-59386
2012;41;2;24;-4580
2012;52;2;18;-1850
2012;24;2;13;-7352
2012;35;2;12;-50197
2012;31;2;10;-41558
2012;27;1;18;397
2012;31;1;14;6291
2012;15;1;24;128
2012;51;1;3;4145
2012;16;1;21;3138
2012;22;2;22;-1986
2012;27;1;12;82
2012;13;2;22;-2376
2012;35;2;18;-38862
2012;17;1;9;326
2012;52;2;12;-951
2012;11;1;3;1055
2012;22;1;10;1700
2012;52;2;20;-31345
2012;13;2;14;-983
2012;53;1;21;66044
2012;17;2;25;-9633
2012;33;1;16;402131
2012;21;2;16;-37892
2012;27;1;20;3666
2012;13;1;10;5342
2012;22;2;14;-440
2012;50;1;16;57787
2012;31;1;22;54408
2012;17;1;4;87
2012;14;1;23;722
2012;15;1;15;75766
2012;26;2;7;-2184
2012;35;2;20;-267169
2012;31;1;1;15129
2012;43;2;12;-79172
2012;41;2;15;-155767
2012;24;2;19;-21288
2012;26;1;11;10337
2012;43;2;18;-5231
2012;12;2;24;-1031
2012;21;2;4;-1522
2012;29;2;15;-136699
2012;43;2;2;-13534
2012;25;2;7;-1181
2012;50;1;4;2360
2012;23;1;21;60434
2012;33;1;4;12323
2012;21;1;25;24369
2012;50;2;25;-41246
2012;51;1;1;2553
2012;42;2;24;-13356
2012;17;1;16;16551
2012;33;2;25;-12997
2012;51;1;22;7055
2012;11;2;10;-563
2012;22;2;3;-654
2012;13;2;3;-4438
2012;25;1;11;4535
2012;11;1;14;865
2012;24;1;6;89
2012;41;2;21;-175466
2012;51;1;4;1977
2012;28;2;8;-676
2012;11;1;9;1098
2012;43;1;7;28485
2012;25;1;2;2479
2012;33;1;1;5215
2012;21;2;1;-531
2012;50;1;1;748
2012;32;1;6;697
2012;51;2;25;-87673
2012;33;1;22;63217
2012;11;2;17;-7433
2012;53;1;15;55800
2012;16;1;24;2
2012;26;1;12;541
2012;50;1;22;6623
2012;21;2;22;-3089
2012;26;1;18;1640
2012;31;1;16;459141
2012;15;1;21;33650
2012;28;1;5;62
2012;43;2;11;-19771
2012;51;1;16;94760
2012;52;1;23;15919
2012;22;1;17;5357
2012;13;1;17;9391
2012;26;1;2;8674
2012;27;2;23;-2280
2012;17;1;1;645
2012;32;2;19;-44515
2012;35;1;23;139122
2012;14;2;20;-446
2012;29;2;21;-88221
2012;23;1;15;74890
2012;31;2;25;-258412
2012;25;1;18;532
2012;22;2;9;-215
2012;25;1;12;4588
2012;17;1;22;2070
2012;13;2;9;-2170
2012;28;1;13;4667
2012;31;1;4;22132
2012;50;1;11;6949
2012;21;2;11;-319
2012;53;1;6;86
2012;33;1;11;27583
2012;23;2;19;-69188
2012;16;1;8;44
2012;14;2;9;-150
2012;43;2;22;-35438
2012;31;1;12;24293
2012;14;1;17;922
2012;43;2;1;-2515
2012;33;2;7;-4949
2012;35;1;10;141275
2012;35;2;14;-23436
2012;21;1;7;798
2012;50;2;7;-1243
2012;25;1;4;525
2012;13;2;20;-10925
2012;27;2;10;-2673
2012;32;1;15;65280
2012;52;2;14;-2655
2012;51;1;2;5801
2012;28;2;24;-67
2012;22;2;20;-2214
2012;52;1;10;34098
2012;25;2;25;-9160
2012;27;1;14;696
2012;26;1;16;100172
2012;31;1;18;7448
2012;53;2;19;-54110
2012;31;1;2;28517
2012;35;2;3;-113762
2012;23;1;6;1104
2012;51;1;18;1440
2012;17;1;11;134
2012;27;1;3;842
2012;51;1;12;54
2012;11;1;20;5348
2012;52;2;3;-7818
2012;16;2;13;-808
2012;26;2;25;-36870
2012;25;1;16;29568
2012;24;1;21;23255
2012;26;1;4;4163
2012;17;2;7;-202
2012;21;2;18;-637
2012;41;2;6;-14022
2012;14;2;3;-20
2012;50;1;18;875
2012;12;2;8;-38
2012;33;1;18;7237
2012;33;1;12;442
2012;32;1;21;59162
2012;31;2;7;-25360
2012;50;1;12;2255
2012;26;1;22;18112
2012;11;2;23;-2786
2012;21;2;12;-12
2012;42;1;13;67570
2012;29;1;19;119101
2012;26;1;1;797
2012;17;1;2;1224
2012;15;1;6;487
2012;43;2;16;-302822
2012;31;1;11;52228
2012;12;1;5;3
2012;25;1;22;3363
2012;27;1;9;80
2012;51;1;11;4185
2012;52;2;9;-3621
2012;17;1;12;28
2012;41;1;19;188312
2012;17;1;18;315
2012;24;1;15;40705
2012;35;2;9;-52275
2012;42;1;5;15368
2012;35;1;17;231854
2012;14;1;10;39
2012;51;2;7;-11638
2012;14;2;14;-356
2012;43;1;25;69981
2012;29;2;6;-2167
2012;42;2;8;-12004
2012;13;1;23;3821
2012;25;1;1;314
2012;27;2;17;-4217
2012;33;1;2;9733
2012;43;2;4;-38157
2012;15;2;19;-32959
2012;21;2;2;-2943
2012;50;1;2;2442
2012;52;1;17;24855
2012;12;1;13;1348
2012;22;1;23;2794
2012;29;2;8;-3163
2012;42;2;6;-10668
2012;26;1;3;4746
2012;11;2;7;-5104
2012;14;2;22;-253
2012;43;2;9;-35275
2012;31;2;23;-41808
2012;41;1;13;107850
2012;52;2;4;-5217
2012;14;2;1;-24
2012;43;1;17;49977
2012;24;1;24;136
2012;27;1;4;292
2012;15;2;13;-13359
2012;12;1;19;1354
2012;35;1;25;283094
2012;52;1;25;70660
2012;17;1;20;2192
2012;25;2;10;-3995
2012;29;1;5;4739
2012;25;1;14;1083
2012;27;2;25;-3211
2012;11;1;11;717
2012;35;2;4;-102393
2012;42;1;19;126622
2012;13;2;11;-1178
2012;25;1;3;1271
2012;15;1;8;971
2012;22;2;11;-1265
2012;41;1;5;17413
2012;21;2;20;-6334
2012;27;1;16;23975
2012;26;1;14;3560
2012;50;1;20;15135
2012;51;2;23;-5368
2012;52;2;16;-131597
2012;15;2;5;-180
2012;28;2;21;-14121
2012;26;2;10;-9209
2012;41;2;8;-15459
2012;33;1;20;105878
2012;22;1;7;635
2012;35;2;16;-1142642
2012;29;1;13;23370
2012;13;1;7;845
2012;43;2;3;-35133
2012;53;2;13;-8388
2012;23;2;5;-1100
2012;26;1;9;1062
2012;22;2;2;-2102
2012;50;2;23;-5318
2012;21;1;23;5740
2012;13;2;2;-1056
2012;26;2;17;-18786
2012;33;2;23;-44400
2012;51;1;20;18218
2012;23;1;8;3524
2012;16;2;19;-3409
2012;14;2;16;-6344
2012;11;1;18;566
2012;32;1;24;981
2012;11;1;2;2409
2012;22;2;12;-49
2012;25;1;9;1022
2012;27;1;22;2428
2012;28;2;15;-26344
2012;52;2;22;-11462
2012;13;2;12;-2
2012;13;2;18;-490
2012;35;2;22;-153833
2012;53;2;5;-275
2012;22;2;18;-865
2012;23;2;13;-18348
2012;31;1;20;106900
2012;53;1;8;1667
2012;43;1;10;28869
2012;35;2;1;-5338
2012;14;1;25;713
2012;43;2;14;-7189
2012;17;2;23;-1593
2012;25;2;17;-6289
2012;27;1;1;170
2012;16;1;6;102
2012;52;2;1;-2478
2012;14;2;4;-5
2012;27;2;24;-81
2012;15;2;18;-930
2012;28;1;14;1019
2012;32;2;22;-11388
2012;28;2;10;-3300
2012;52;1;24;649
2012;24;2;4;-573
2012;26;2;21;-59041
2012;35;1;24;55944
2012;53;1;7;1452
2012;15;2;12;-43
2012;24;1;25;9171
2012;43;1;15;134442
2012;29;1;2;8781
2012;17;1;19;4670
2012;41;1;12;1648
2012;12;1;20;737
2012;32;2;1;-2836
2012;41;1;18;6838
2012;50;2;6;-195
2012;21;1;6;393
2012;53;2;11;-505
2012;33;2;6;-14026
2012;24;2;16;-37341
2012;29;1;12;8111
2012;41;1;2;17828
2012;42;1;20;51450
2012;25;2;21;-14273
2012;23;1;7;3498
2012;29;1;18;2060
2012;17;2;6;-69
2012;16;1;23;906
2012;28;1;3;523
2012;33;1;19;325704
2012;23;2;11;-26723
2012;50;1;19;19809
2012;15;2;2;-4805
2012;21;2;19;-15530
2012;15;2;11;-1865
2012;43;1;21;186967
2012;22;1;8;299
2012;23;2;2;-6190
2012;31;2;6;-23057
2012;13;1;8;1761
2012;42;2;23;-18479
2012;11;1;13;10577
2012;41;2;7;-41960
2012;32;2;16;-92796
2012;53;2;12;-23
2012;15;1;7;11474
2012;16;2;20;-1281
2012;26;2;15;-116748
2012;51;1;19;27271
2012;22;2;5;-84
2012;41;1;11;56955
2012;53;2;18;-2183
2012;13;2;5;-17776
2012;31;1;19;299626
2012;53;2;2;-1360
2012;28;2;17;-3024
2012;14;1;24;19
2012;11;1;5;26
2012;24;2;1;-2386
2012;29;1;11;9982
2012;24;2;22;-3277
2012;11;2;8;-466
2012;32;2;4;-12483
2012;23;2;12;-18821
2012;23;2;18;-1472
2012;29;2;7;-3470
2012;12;2;23;-617
2012;22;2;13;-3065
2012;25;2;15;-30419
2012;28;1;9;493
2012;32;1;25;34969
2012;51;2;6;-260
2012;13;2;13;-7229
2012;28;2;25;-9851
2012;32;2;9;-1480
2012;25;2;24;-56
2012;11;2;6;-409
2012;31;1;13;101726
2012;51;2;8;-1284
2012;23;2;20;-14454
2012;28;1;4;1204
2012;41;2;23;-32738
2012;24;1;10;3322
2012;24;2;14;-729
2012;42;2;7;-34613
2012;15;1;23;6360
2012;51;1;5;433
2012;22;2;19;-7932
2012;14;1;15;3929
2012;13;2;19;-31847
2012;16;2;2;-256
2012;42;1;11;94641
2012;32;1;17;17290
2012;35;1;21;910335
2012;11;1;19;7913
2012;16;2;18;-83
2012;27;2;21;-13379
2012;31;1;5;14634
2012;12;1;11;51
2012;52;1;21;84235
2012;28;1;16;21953
2012;26;2;24;-477
2012;53;2;20;-11210
2012;31;2;8;-12115
2012;51;1;13;34582
2012;13;1;6;3482
2012;22;1;6;286
2012;24;2;3;-928
2012;12;2;7;-1102
2012;29;2;23;-15182
2012;14;1;21;4551
2012;17;2;8;-159
2012;32;2;3;-9415
2012;53;1;23;13089
2012;33;1;13;49733
2012;50;1;13;21730
2012;12;1;2;591
2012;21;2;13;-3132
2012;42;1;12;5577
2012;42;1;18;4227
2012;29;1;20;27788
2012;17;1;5;25
2012;28;1;1;381
2012;16;2;11;-60
2012;42;1;2;20188
2012;12;1;18;134
2012;24;1;17;6138
2012;41;1;20;73117
2012;33;2;8;-10368
2012;43;1;24;4081
2012;23;1;23;13840
2012;50;2;8;-1545
2012;21;1;8;473
2012;33;1;5;2048
2012;15;2;20;-13559
2012;16;1;7;208
2012;35;1;15;605333
2012;24;2;9;-361
2012;50;1;5;235
2012;21;2;5;-162
2012;27;2;15;-32034
2012;32;1;10;4207
2012;52;1;15;105703
2012;17;1;13;3699
2012;28;1;22;4032
2012;32;2;14;-2543
2012;31;2;19;-279866
2012;53;1;2;1472
2012;28;1;17;3529
2012;11;2;5;-32
2012;24;1;1;2423
2012;14;2;24;-5
2012;29;2;11;-9693
2012;24;1;22;3922
2012;11;1;8;477
2012;32;1;4;13322
2012;23;1;12;18971
2012;23;1;18;1715
2012;29;1;7;3621
2012;25;1;15;34176
2012;12;1;23;649
2012;22;1;13;3054
2012;28;2;9;-449
2012;32;2;25;-36502
2012;51;1;6;260
2012;13;1;13;7130
2012;15;1;11;1244
2012;43;2;21;-173285
2012;22;2;8;-285
2012;31;1;6;28456
2012;23;1;2;6684
2012;13;2;8;-1898
2012;11;2;13;-9895
2012;42;1;23;20775
2012;41;1;7;44077
2012;32;1;16;99105
2012;53;1;12;24
2012;15;2;7;-13950
2012;16;1;20;1283
2012;26;1;15;123103
2012;51;2;19;-24216
2012;41;2;11;-55429
2012;22;1;5;114
2012;13;1;5;16126
2012;53;1;18;2714
2012;29;2;12;-15337
2012;24;1;16;41803
2012;41;2;2;-16883
2012;42;2;20;-46952
2012;25;1;21;15578
2012;23;2;7;-3224
2012;29;2;18;-1640
2012;17;1;6;43
2012;16;2;23;-766
2012;28;2;3;-508
2012;33;2;19;-313144
2012;23;1;11;27225
2012;50;2;19;-18698
2012;15;1;2;4306
2012;21;1;19;17677
2012;27;1;24;71
2012;28;2;14;-1349
2012;32;1;22;12705
2012;15;1;18;1096
2012;52;2;24;-549
2012;28;1;10;3297
2012;26;1;21;62345
2012;24;1;4;624
2012;35;2;24;-49499
2012;53;2;7;-1358
2012;15;1;12;64
2012;24;2;25;-9173
2012;29;2;2;-8561
2012;43;2;15;-128131
2012;17;2;19;-4399
2012;41;2;12;-1984
2012;50;1;6;218
2012;12;2;20;-706
2012;32;1;1;3347
2012;41;2;18;-5809
2012;21;2;6;-319
2012;33;1;6;18199
2012;53;1;11;439
2012;16;1;11;46
2012;42;2;2;-19166
2012;28;2;1;-285
2012;33;1;8;9896
2012;43;2;24;-3968
2012;12;2;18;-67
2012;24;2;17;-5742
2012;41;2;20;-70496
2012;23;2;23;-11343
2012;50;1;8;1886
2012;21;2;8;-480
2012;33;2;5;-2008
2012;24;1;9;468
2012;15;1;20;14616
2012;16;2;7;-201
2012;35;2;15;-596685
2012;50;2;5;-219
2012;21;1;5;152
2012;27;1;15;28415
2012;32;2;10;-3933
2012;17;2;13;-3543
2012;52;2;15;-103957
2012;28;2;22;-3481
2012;32;1;14;2519
2012;14;2;21;-3013
2012;17;1;8;181
2012;32;1;3;9542
2012;53;2;23;-12488
2012;33;2;13;-44548
2012;12;2;2;-605
2012;50;2;13;-19290
2012;21;1;13;3319
2012;42;2;12;-5445
2012;42;2;18;-3074
2012;17;2;5;-35
2012;29;2;20;-26433
2012;11;2;19;-8285
2012;35;2;21;-860810
2012;16;1;18;121
2012;27;1;21;13926
2012;31;2;5;-13760
2012;12;2;11;-57
2012;28;2;16;-20848
2012;52;2;21;-77708
2012;26;1;24;435
2012;53;1;20;11721
2012;31;1;8;12863
2012;51;2;13;-30133
2012;13;2;6;-6892
2012;22;2;6;-336
2012;24;1;3;990
2012;12;1;7;887
2012;29;1;23;17131
2012;28;1;25;9126
2012;32;1;9;1630
2012;25;1;24;189
2012;11;1;6;487
2012;23;1;20;16022
2012;28;2;4;-1052
2012;31;2;13;-97177
2012;51;1;8;1190
2012;24;2;10;-3827
2012;41;1;23;36153
2012;42;1;7;36552
2012;24;1;14;891
2012;51;2;5;-348
2012;15;2;23;-5764
2012;14;2;15;-3447
2012;22;1;19;7253
2012;13;1;19;32207
2012;32;2;17;-16025
2012;16;1;2;318
2012;42;2;11;-92289
2012;25;2;22;-2891
2012;27;2;9;-73
2012;17;2;12;-65
2012;52;1;9;3860
2012;51;2;11;-4002
2012;41;2;19;-175509
2012;35;1;9;52357
2012;17;2;18;-232
2012;24;2;15;-38531
2012;42;2;5;-13114
2012;35;2;17;-213033
2012;51;1;7;10599
2012;14;2;10;-38
2012;14;1;14;195
2012;43;2;25;-69549
2012;29;1;6;2667
2012;42;1;8;12648
2012;13;2;23;-3461
2012;25;2;1;-318
2012;27;1;17;4641
2012;33;2;2;-9739
2012;15;1;19;32597
2012;21;1;2;2988
2012;43;1;4;39099
2012;12;2;13;-1490
2012;22;2;23;-2680
2012;50;2;2;-2424
2012;52;2;17;-23021
2012;21;1;18;727
2012;14;1;3;38
2012;50;2;18;-719
2012;41;1;6;12306
2012;33;2;18;-8175
2012;12;1;8;44
2012;32;2;21;-57414
2012;33;2;12;-495
2012;31;1;7;25593
2012;26;2;22;-13690
2012;50;2;12;-2134
2012;42;2;13;-68241
2012;21;1;12;9
2012;11;1;23;3279
2012;29;2;19;-119634
2012;17;2;2;-1262
2012;26;2;1;-732
2012;15;2;6;-394
2012;43;1;16;318135
2012;31;2;11;-54225
2012;12;2;5;-14
2012;53;1;19;59319
2012;23;2;6;-1390
2012;31;2;2;-27328
2012;35;1;3;104907
2012;51;2;18;-1257
2012;51;2;12;-45
2012;17;2;11;-158
2012;27;2;3;-765
2012;11;2;20;-5157
2012;52;1;3;8222
2012;16;1;13;743
2012;25;2;16;-27994
2012;26;1;25;37287
2012;26;2;4;-3006
2012;24;2;21;-22024
2012;17;1;7;248
2012;50;2;11;-7028
2012;21;1;11;257
2012;33;2;11;-27779
2012;53;2;6;-78
2012;23;1;19;74978
2012;16;2;8;-62
2012;14;1;9;120
2012;43;1;22;43434
2012;14;2;17;-870
2012;43;1;1;2622
2012;31;2;12;-23782
2012;35;2;10;-136620
2012;33;1;7;4858
2012;21;2;7;-884
2012;35;1;14;28348
2012;25;2;4;-552
2012;50;1;7;1209
2012;27;1;10;2449
2012;32;2;15;-64096
2012;13;1;20;11201
2012;51;2;2;-5320
2012;52;1;14;3538
2012;22;1;20;2246
2012;52;2;10;-32796
2012;28;1;24;161
2012;26;2;16;-91490
2012;31;2;18;-6378
2012;25;1;25;6710
2012;27;2;14;-862
2012;11;2;2;-2334
